Ligand	Receptor	Score
STK17A	GATA3	1
STK17A	RAN	1
STK17A	CSDC2	1
STK17A	ERF	1
STK17A	HMGN1	1
STK17A	SSX2	1
STK17A	PIR	1
STK17A	SRSF2	1
STK17A	UBE2V2	1
STK17A	XRCC4	1
STK17A	BCL3	1
STK17A	EIF4H	1
STK17A	ARID3A	1
STK17A	NELFA	1
STK17A	ZNF784	1
STK17A	ZFP36	1
STK17A	RCHY1	1
STK17A	XRCC1	1
STK17A	PCBD1	1
STK17A	ZNF160	1
STK17A	MAPKAPK3	1
STK17A	POLR1C	1
STK17A	UBE2I	1
STK17A	SP100	1
STK17A	MEOX1	1
STK17A	DNMT3A	1
STK17A	XPA	1
STK17A	UHMK1	1
STK17A	CAMKK1	1
STK17A	ZNF345	1
STK17A	SAFB2	1
STK17A	RAD23B	1
STK17A	EIF4A3	1
STK17A	TSC22D4	1
STK17A	MYRF	1
STK17A	RUVBL1	1
STK17A	ZC3H7A	1
STK17A	RBM17	1
STK17A	ASCC1	1
STK17A	NCOA4	1
STK17A	CHAF1B	1
STK17A	MTA1	1
STK17A	PPP1R8	1
STK17A	XPO1	1
STK17A	ZBTB4	1
STK17A	NCL	1
STK17A	R3HDM2	1
STK17A	ENO1	1
STK17A	NIPBL	1
STK17A	ZNF414	1
STK17A	HIRIP3	1
STK17A	IRF3	1
STK17A	SMPX	1
STK17A	IRF5	1
STK17A	STON1	1
STK17A	KHDRBS1	1
STK17A	NCBP2	1
STK17A	RPA2	1
STK17A	FIP1L1	1
STK17A	LRRFIP1	1
STK17A	POLR3K	1
STK17A	ZMYM3	1
STK17A	DUT	1
STK17A	SPEG	1
STK17A	PCBP2	1
STK17A	PPP1R13L	1
STK17A	PSPC1	1
STK17A	UTP18	1
STK17A	GPBP1L1	1
STK17A	EBF4	1
STK17A	ZNF765	1
STK17A	CDK2AP1	1
STK17A	MCM7	1
STK17A	PRPF8	1
STK17A	SNUPN	1
STK17A	ZHX1	1
STK17A	SPAG7	1
STK17A	NEUROD4	1
STK17A	PSMA6	1
ASPH	CREB1	1
ASPH	EP300	1
ASPH	HIF1A	1
ASPH	JUN	1
ASPH	COPS5	1
ASPH	ARNT	1
ASPH	TRPC3	1
MAST3	ARPP19	1
MAST3	PTEN	1
GPR182	ARRB1	1
PTH1R	ARRB1	1
PTH1R	LRP6	1
PTH1R	GNAS	1
HTR3A	GSK3B	1
HTR3A	ARRB2	1
HTR3A	SRC	1
CFB	GRK2	1
CFB	PIK3CA	1
CFB	RAC1	1
CFB	HBEGF	1
CFB	ASAH1	1
CFB	EGFR	1
CFB	HSPG2	1
CFB	C3	1
PTGER1	GNA14	1
PTGER1	GNAS	1
PTGER1	GNAL	1
PTGER1	GNA12	1
PTGER1	ASAH1	1
PTGER1	GNAQ	1
PTGER1	GNA15	1
PTGER1	GNA11	1
MAPKAPK5	MBNL3	1
MAPKAPK5	MAPK14	1
MAPKAPK5	MAPK1	1
MAPKAPK5	SEPTIN8	1
MAPKAPK5	MBP	1
MAPKAPK5	HCLS1	1
MAPKAPK5	TBC1D22A	1
MAPKAPK5	PRKACA	1
MAPKAPK5	EXOSC5	1
MAPKAPK5	MDM2	1
MAPKAPK5	RHEB	1
MAPKAPK5	CSRP3	1
MAPKAPK5	KLHL25	1
MAPKAPK5	DAXX	1
MAPKAPK5	NFATC4	1
MAPKAPK5	SRXN1	1
MAPKAPK5	SARS1	1
MAPKAPK5	JUN	1
MAPKAPK5	TP53	1
MAPKAPK5	MAPK11	1
MAPKAPK5	CSDE1	1
MAPKAPK5	GYS1	1
MAPKAPK5	GPBP1	1
MAPKAPK5	MYH11	1
MAPKAPK5	MAPK6	1
MAPKAPK5	MDFI	1
MAPKAPK5	RUVBL2	1
MAPKAPK5	MAPK12	1
MAPKAPK5	TRIM24	1
MAPKAPK5	CBL	1
MAPKAPK5	CSDC2	1
MAPKAPK5	NPM1	1
MAPKAPK5	SMAD4	1
MAPKAPK5	BCL3	1
MAPKAPK5	KALRN	1
MAPKAPK5	RET	1
MAPKAPK5	SND1	1
MAPKAPK5	PSMC3	1
MAPKAPK5	MAPK4	1
MAPKAPK5	UBE2I	1
MAPKAPK5	HSPB1	1
MAPKAPK5	CHEK1	1
MAPKAPK5	MAPK13	1
MAPKAPK5	UHMK1	1
MAPKAPK5	MAPK8	1
MAPKAPK5	HSPB2	1
MAPKAPK5	SUMO4	1
MAPKAPK5	SAFB2	1
MAPKAPK5	RAD23B	1
MAPKAPK5	POP7	1
MAPKAPK5	RUVBL1	1
MAPKAPK5	ASCC1	1
MAPKAPK5	NEUROD1	1
MAPKAPK5	ZEB2	1
MAPKAPK5	CIAO1	1
MAPKAPK5	EIF4E	1
MAPKAPK5	ETS1	1
MAPKAPK5	EIF4ENIF1	1
MAPKAPK5	DNAJB1	1
MAPKAPK5	CLK1	1
MAPKAPK5	EEF2K	1
MAPKAPK5	SRSF1	1
MAPKAPK5	IRF3	1
MAPKAPK5	FOXO3	1
MAPKAPK5	SMPX	1
MAPKAPK5	PRKACB	1
MAPKAPK5	S100A11	1
MAPKAPK5	ASAP2	1
MAPKAPK5	EIF4B	1
MAPKAPK5	UBE2N	1
MAPKAPK5	TH	1
MAPKAPK5	PPP1R13L	1
MAPKAPK5	MAPK9	1
MAPKAPK5	PLA2G4A	1
MAPKAPK5	SF3B4	1
MAPKAPK5	EIF4EBP1	1
MAPKAPK5	EIF4A2	1
MAPKAPK5	ETF1	1
MAPKAPK5	ZYX	1
MAPKAPK5	ATF2	1
MAPKAPK5	PSMA6	1
SIK1	CRTC3	1
SIK1	CRK	1
SIK1	VAPA	1
SIK1	SREBF1	1
SIK1	HDAC4	1
SIK1	HDAC5	1
SIK1	MAPT	1
SIK1	NCOR2	1
SIK1	CRTC1	1
SIK1	SMAD7	1
SIK1	ASAP2	1
SIK1	TP53	1
SIK1	ZYX	1
SIK1	KCNIP2	1
SIK1	IRS1	1
SIK1	CBL	1
SIK1	CRTC2	1
F8	PCID2	1
F8	VWF	1
STX1A	CACNA1G	1
STX1A	CDK5	1
STX1A	CACNA1S	1
STX1A	CACNG7	1
STX1A	CACNA1C	1
STX1A	CACNA1B	1
STX1A	CACNG3	1
STX1A	CACNB3	1
STX1A	CACNG1	1
STX1A	CACNA1I	1
STX1A	CACNA1A	1
STX1A	SNAP25	1
STX1A	PPM1A	1
STX1A	CACNA1F	1
STX1A	CACNG8	1
STX1A	ASIC1	1
STX1A	CACNG6	1
STX1A	CACNB4	1
STX1A	FURIN	1
STX1A	CACNA1D	1
STX1A	CACNB1	1
STX1A	CACNA1E	1
STX1A	CDK5R1	1
STX1A	GTPBP1	1
STX1A	CACNA1H	1
STX1A	CACNA2D1	1
STX1A	CACNB2	1
STX1A	CACNG2	1
CFTR	ASIC3	1
CFTR	GFER	1
CFTR	MCC	1
HIPK2	MAP3K7	1
HIPK2	CREB1	1
HIPK2	SLC7A9	1
HIPK2	CEBPB	1
HIPK2	PPM1D	1
HIPK2	TP63	1
HIPK2	ATF1	1
HIPK2	CTNNB1	1
HIPK2	SMAD2	1
HIPK2	SIRT1	1
HIPK2	PAX6	1
HIPK2	SKI	1
HIPK2	NKX2-1	1
HIPK2	CBX4	1
HIPK2	MT2A	1
HIPK2	PTCH1	1
HIPK2	CTBP2	1
HIPK2	CDKN1B	1
HIPK2	CTBP1	1
HIPK2	CREBBP	1
HIPK2	RANBP9	1
HIPK2	SMAD1	1
HIPK2	MDM2	1
HIPK2	DAXX	1
HIPK2	ZBTB4	1
HIPK2	RUNX1	1
HIPK2	TP53INP1	1
HIPK2	KLF3	1
HIPK2	PDX1	1
HIPK2	TP53	1
HIPK2	SIAH2	1
HIPK2	MECP2	1
HIPK2	CHMP4B	1
HIPK2	MYB	1
HIPK2	NKX3-1	1
HIPK2	NLK	1
HIPK2	DDX39A	1
HIPK2	PML	1
HIPK2	STAT3	1
HIPK2	NOTCH1	1
HIPK2	SUMO1	1
HIPK2	UBE2I	1
HIPK2	SP100	1
HIPK2	TP73	1
HIPK2	LEF1	1
HIPK2	NKX2-5	1
HIPK2	HMGA1	1
HIPK2	TRADD	1
BSG	VEGFA	1
BSG	ITPR1	1
BSG	PTK2	1
BSG	MMP2	1
BSG	SRC	1
BSG	MAPK3	1
BSG	ATF2	1
BSG	MAPK1	1
CAMK4	HNRNPL	1
CAMK4	CREB3L1	1
CAMK4	CREB1	1
CAMK4	CAMKK1	1
CAMK4	CREB3	1
CAMK4	SRF	1
CAMK4	SYN1	1
CAMK4	SPR	1
CAMK4	NOS1	1
CAMK4	RNPS1	1
CAMK4	PPP2R5D	1
CAMK4	CREM	1
CAMK4	CREB3L2	1
CAMK4	EP300	1
CAMK4	CAMKK2	1
CAMK4	GAPDH	1
CAMK4	STMN1	1
CAMK4	RELA	1
CAMK4	LIMK1	1
CAMK4	CREBBP	1
CAMK4	CSRP3	1
CAMK4	ATF6B	1
CAMK4	NEUROD1	1
CAMK4	NFATC4	1
CAMK4	ATF4	1
CAMK4	CREB5	1
CAMK4	NOS3	1
CAMK4	CAMK2A	1
CAMK4	CAMK1	1
CAMK4	KRT18	1
CAMK4	CREB3L4	1
CAMK4	CREB3L3	1
CAMK4	HDAC4	1
CAMK4	HDAC5	1
CAMK4	SOX10	1
CAMK4	PLN	1
CAMK4	PHB2	1
CAMK4	ATF2	1
CAMK4	CALM1	1
CD28	PIK3R2	1
CD28	HLA-DRB1	1
CD28	HLA-A	1
CD28	PIK3R5	1
CD28	PIK3R3	1
CD28	PRF1	1
CD28	MAPK1	1
CD28	LCK	1
CD28	ZAP70	1
CD28	CD3G	1
CD28	CD8A	1
CD28	CD40LG	1
CD28	CD3E	1
CD28	GRB2	1
CD28	IFNG	1
CD28	IL2	1
CD28	PDPK1	1
CD28	PIK3CA	1
CD28	PIK3R1	1
CD28	SYK	1
CD28	NFKB1	1
CD28	PIK3CD	1
CD28	STK39	1
CD28	CD247	1
CD28	GAB2	1
CD28	VAV1	1
CD28	CDC42	1
CD28	CD3D	1
CD28	PIK3CG	1
CD28	PIK3CB	1
CD28	PRKCQ	1
CD28	CD8B	1
CD28	ITK	1
CD28	BCL10	1
CD28	GRAP2	1
CD28	ILF3	1
CD28	HLA-DRA	1
CD28	CD4	1
CD28	STAT3	1
CD28	B2M	1
CD28	IL7	1
CD28	IL4	1
CD28	ATF2	1
CD28	CBLB	1
CD28	CXCR4	1
DYRK2	LARP6	1
DYRK2	DCX	1
DYRK2	CAMKK1	1
DYRK2	HIRIP3	1
DYRK2	MBNL3	1
DYRK2	PARK7	1
DYRK2	PAXBP1	1
DYRK2	RAD54B	1
DYRK2	CARHSP1	1
DYRK2	METTL3	1
DYRK2	NUDT4	1
DYRK2	CSDC2	1
DYRK2	H3-3A	1
DYRK2	DPYSL3	1
DYRK2	SIRT1	1
DYRK2	CRMP1	1
DYRK2	SMPX	1
DYRK2	TBC1D22A	1
DYRK2	PSMC4	1
DYRK2	RCC1	1
DYRK2	PSMA6	1
DYRK2	S100A11	1
DYRK2	SMAD4	1
DYRK2	TULP3	1
DYRK2	TRIM26	1
DYRK2	NRBP1	1
DYRK2	KCNIP2	1
DYRK2	MDM2	1
DYRK2	VHL	1
DYRK2	PPP1R8	1
DYRK2	CDK6	1
DYRK2	HSF1	1
DYRK2	SNAI1	1
DYRK2	XPO1	1
DYRK2	SRXN1	1
DYRK2	YWHAH	1
DYRK2	CBX1	1
DYRK2	JUN	1
DYRK2	MAPT	1
DYRK2	HIPK2	1
DYRK2	DAZAP1	1
DYRK2	SMAD7	1
DYRK2	TP53	1
DYRK2	BAX	1
DYRK2	DPYSL2	1
DYRK2	SIAH2	1
DYRK2	ZFP36	1
DYRK2	PCBD1	1
DYRK2	EIF4EBP1	1
DYRK2	MYC	1
DYRK2	RGCC	1
DYRK2	GYS1	1
DYRK2	ETS1	1
DYRK2	STAT3	1
DYRK2	MCM7	1
DYRK2	TERT	1
DYRK2	H2BC21	1
DYRK2	RUVBL2	1
DYRK2	HLCS	1
DYRK2	TBK1	1
DYRK2	UBE2I	1
DYRK2	ATF2	1
DYRK2	H3-4	1
DYRK2	FAM110A	1
DYRK2	GLI2	1
DYRK2	KATNA1	1
DYRK2	TRIM24	1
DYRK2	CBL	1
DYRK2	DNMT3A	1
IL17A	MAP3K7	1
IL17A	MMP9	1
IL17A	CEBPB	1
IL17A	MAPK14	1
IL17A	IL6	1
IL17A	CXCL12	1
IL17A	TNF	1
IL17A	RELA	1
IL17A	DEFB104B	1
IL17A	CXCL8	1
IL17A	NOS3	1
IL17A	SGK1	1
IL17A	IL23A	1
IL17A	STAT1	1
IL17A	STAT3	1
IL17A	ATF2	1
IL17A	NOX1	1
IL17A	FOSB	1
IL17A	PTGS2	1
IL17A	NFKB1	1
ROBO1	SLIT2	1
ROBO1	CCND3	1
ROBO1	NCAM1	1
ROBO1	ATF2	1
ROBO1	CDC25C	1
ROBO1	CDH2	1
ROBO1	SRGAP2	1
ROBO1	CDC25B	1
ROBO1	CCND2	1
ROBO2	CCND3	1
ROBO2	ATF2	1
ROBO2	CDC25C	1
ROBO2	CDC25B	1
ROBO2	CCND2	1
ROBO3	CCND3	1
ROBO3	ATF2	1
ROBO3	CDC25C	1
ROBO3	CDC25B	1
ROBO3	ROBO1	1
ROBO3	CCND2	1
MAPKAPK3	EEF2	1
MAPKAPK3	EEF2K	1
MAPKAPK3	NEUROD1	1
MAPKAPK3	BMI1	1
MAPKAPK3	RTN4	1
MAPKAPK3	ATF4	1
MAPKAPK3	TCF3	1
MAPKAPK3	RCSD1	1
MAPKAPK3	HSPB2	1
MAPKAPK3	HLCS	1
MAPKAPK3	MAPK14	1
MAPKAPK3	PHC2	1
MAPKAPK3	HSPB1	1
MAPKAPK3	TAB3	1
MAPKAPK3	BECN1	1
MAPKAPK3	CSRP3	1
MAPKAPK3	MYF6	1
MAPKAPK3	MAPK13	1
MKNK1	UHMK1	1
MKNK1	SPRY2	1
MKNK1	OTUD7B	1
MKNK1	MAPK14	1
MKNK1	MAPK1	1
MKNK1	PAK2	1
MKNK1	MBP	1
MKNK1	MLX	1
MKNK1	HNRNPA1	1
MKNK1	EIF4A1	1
MKNK1	MTA1	1
MKNK1	EIF4B	1
MKNK1	EIF4E1B	1
MKNK1	NFATC4	1
MKNK1	ATF4	1
MKNK1	PNPLA8	1
MKNK1	GEMIN7	1
MKNK1	EIF4E2	1
MKNK1	MAPK3	1
MKNK1	EIF4G3	1
MKNK1	PLA2G4A	1
MKNK1	EIF4G1	1
MKNK1	EIF4E	1
MKNK1	EIF4A2	1
MKNK1	EIF4G2	1
MKNK1	HLCS	1
MKNK1	SFPQ	1
NUCB1	ATF6	1
PCSK7	CEBPA	1
PCSK7	KHSRP	1
PCSK7	PMCH	1
PCSK7	VEGFC	1
PCSK7	NTRK1	1
PCSK7	GJA1	1
PCSK7	NOS1	1
PCSK7	ATF6	1
PCSK7	PPP2CA	1
PCSK7	ELK4	1
PCSK7	CDC25B	1
PCSK7	ETV6	1
NPR1	NPPB	1
NPR1	ATF7IP	1
NPR1	NPPA	1
ALK	PIK3R3	1
ALK	PLCG1	1
ALK	SHC3	1
ALK	ATIC	1
ALK	SHC1	1
ALK	NPM1	1
ALK	MSH2	1
ALK	GRB2	1
ALK	ZC3HC1	1
ALK	PTN	1
ALK	ITGB4	1
ALK	VASP	1
ALK	SMAD4	1
ALK	JAK3	1
ALK	SYP	1
ALK	PTK2	1
ALK	GSK3B	1
ALK	PIK3CG	1
ALK	PKM	1
ALK	WAS	1
ALK	TP53	1
ALK	PTPN11	1
ALK	IRS1	1
ALK	MYC	1
ALK	HNRNPD	1
ALK	SRCIN1	1
ALK	TNFRSF8	1
ALK	STAT3	1
ALK	SFPQ	1
ALK	MDK	1
CD36	SYK	1
CD36	MAPK14	1
CD36	IVL	1
CD36	ATIC	1
CD36	THBS1	1
TELO2	MTOR	1
TELO2	ATM	1
THOC1	ATM	1
TYR	NFKBIA	1
TYR	MAPK8	1
TYR	TNK2	1
TYR	ESR1	1
TYR	ATM	1
DMPK	RAF1	1
DMPK	TGFB1I1	1
DMPK	PRKACA	1
DMPK	GABARAP	1
DMPK	FXYD1	1
DMPK	HSPB2	1
DMPK	ATXN1	1
DMPK	PLN	1
DMPK	ATN1	1
DMPK	PPP1R12A	1
DMPK	SRF	1
DMPK	ZYX	1
DMPK	CELF1	1
DMPK	UBQLN4	1
AGRN	CTTN	1
AGRN	RAC1	1
AGRN	CDC42	1
PLG	MMP9	1
PLG	MMP3	1
PLG	BDNF	1
PLG	LRP2	1
PLG	TGFB1	1
PLG	CP	1
PLG	LCP1	1
PLG	PLAT	1
PLG	ATP2A2	1
PLG	MMP12	1
PLG	MMP13	1
PLG	PLAU	1
PLG	ECM1	1
PLG	NGF	1
PLG	IGFBP3	1
PLG	SDC4	1
PLG	UBA1	1
PLG	UBE2A	1
PLG	HABP2	1
SERPINF2	UBA1	1
SERPINF2	LCP1	1
SERPINF2	PLG	1
SERPINF2	ATP2A2	1
SERPINF2	UBE2A	1
ATP6V0A4	WNT3A	1
ATP6V0A4	LRP6	1
ATP6V0A4	FZD8	1
ATP6V0A4	ATP6AP2	1
ADCY10	BAX	1
ADCY10	ATP8A2	1
ASAH1	GALNS	1
ASAH1	ATP8A2	1
ASAH1	CAMP	1
EEF1E1	ATR	1
HMOX1	BRIP1	1
HMOX1	CXCL10	1
HMOX1	AVP	1
HMOX1	CCL2	1
HMOX1	HBA2	1
HMOX1	VEGFA	1
HMOX1	CXCL8	1
HMOX1	NOS2	1
HMOX1	NOS3	1
HMOX1	TNF	1
HMOX1	PRKD1	1
HMOX1	RBP3	1
HMOX1	TRIM28	1
HMOX1	ATR	1
PIM2	H3C3	1
PIM2	PAXBP1	1
PIM2	CLASRP	1
PIM2	SOCS1	1
PIM2	FBH1	1
PIM2	FOXO3	1
PIM2	FOXO1	1
PIM2	CRK	1
PIM2	CDKN1B	1
PIM2	CUTC	1
PIM2	RELA	1
PIM2	NDUFB8	1
PIM2	MDM2	1
PIM2	EIF4B	1
PIM2	RPS19	1
PIM2	MARK3	1
PIM2	ATXN1	1
PIM2	PUM1	1
PIM2	PKM	1
PIM2	MAP3K5	1
PIM2	TSC2	1
PIM2	IRS1	1
PIM2	MAP3K8	1
PIM2	EIF4EBP1	1
PIM2	MYC	1
PIM2	RBPMS	1
PIM2	BAD	1
PIM2	BCL2L11	1
PIM2	R3HDM2	1
PIM2	FOXO6	1
PIM2	CDKN1A	1
PIM2	EIF4ENIF1	1
PIM2	URI1	1
PIM2	FOXO4	1
PIM2	ZHX1	1
PIM2	RPL21	1
PIM2	ZYX	1
PIM2	HNRNPH3	1
PIM2	RPS6KA2	1
PIM2	CXCR4	1
HERC2	RNF168	1
HERC2	AURKA	1
HERC2	OCA2	1
HERC2	RNF8	1
HERC2	XPA	1
ZZEF1	AURKA	1
NPFF	OPRM1	1
NPFF	AVP	1
NPPC	AVP	1
NPPC	SERPINE1	1
NPPC	NPPA	1
NPPC	EDN1	1
NPPC	NOS2	1
NPPC	CCK	1
NPPC	BMP7	1
OXT	MYL12A	1
OXT	RPTOR	1
OXT	SLC12A5	1
OXT	TP53	1
C1QTNF1	RIT2	1
LRP1	SRC	1
LRP1	WNT1	1
LRP1	EPHA2	1
LRP1	AXIN1	1
LRP1	FZD1	1
LRP1	SHC1	1
LRP5	AXIN1	1
GKN2	EEF2	1
GKN2	RAF1	1
GKN2	SRC	1
GKN2	STAT3	1
GKN2	GSK3B	1
GKN2	CHEK2	1
GKN2	NOS3	1
GKN2	PTPN6	1
GKN2	CDK2	1
GKN2	HSPB1	1
GKN2	CRYAB	1
GKN2	CTNNB1	1
GKN2	IRS1	1
GKN2	AXL	1
IL15RA	JAK1	1
IL15RA	JAK3	1
IL15RA	IL2RB	1
IL15RA	JAK2	1
IL15RA	TYK2	1
PROS1	PROC	1
PROS1	F2	1
PROS1	F5	1
PROS1	F8	1
CD80	HLA-DRB1	1
CD80	HLA-A	1
CD80	PRF1	1
CD80	LCK	1
CD80	ZAP70	1
CD80	CD3G	1
CD80	CD8A	1
CD80	CD3E	1
CD80	GRB2	1
CD80	IFNG	1
CD80	PIK3CA	1
CD80	PIK3R1	1
CD80	STK39	1
CD80	CD247	1
CD80	GAB2	1
CD80	CD3D	1
CD80	PRKCQ	1
CD80	CD8B	1
CD80	PTPN11	1
CD80	ITK	1
CD80	HLA-DRA	1
CD80	CD4	1
CD80	B2M	1
CD86	HLA-DRB1	1
CD86	HLA-A	1
CD86	PRF1	1
CD86	LCK	1
CD86	ZAP70	1
CD86	CD3G	1
CD86	CD8A	1
CD86	NOD2	1
CD86	CD3E	1
CD86	GRB2	1
CD86	IFNG	1
CD86	PIK3CA	1
CD86	PIK3R1	1
CD86	STK39	1
CD86	CD247	1
CD86	GAB2	1
CD86	IL10	1
CD86	CD3D	1
CD86	PRKCQ	1
CD86	CD8B	1
CD86	PTPN11	1
CD86	IL2RA	1
CD86	ITK	1
CD86	HLA-DRA	1
CD86	CD4	1
CD86	IDO1	1
CD86	B2M	1
KLRD1	MICB	1
KLRD1	ISG20	1
KLRD1	B2M	1
KLRD1	PTPN6	1
KLRD1	HLA-E	1
KLRD1	PTPN11	1
F2RL2	F2RL3	1
F2RL2	GNA14	1
F2RL2	CXCL8	1
F2RL2	GNAS	1
F2RL2	GNAL	1
F2RL2	GNA12	1
F2RL2	GNAI3	1
F2RL2	BACE1	1
F2RL2	GNAO1	1
F2RL2	GNAI1	1
F2RL2	GNA15	1
ALPL	BAD	1
ALPL	H2AC17	1
BCL2L2	BAD	1
BCL2L2	BCL2L11	1
BCL2L2	BAK1	1
BCL2L2	BIK	1
BCL2L2	BAX	1
BCL2L2	BID	1
CANX	BAD	1
CANX	NFKBIA	1
CANX	YBX1	1
CANX	SLC9A1	1
CANX	GNRHR	1
DIPK2A	BAD	1
DIPK2A	NCOR1	1
DIPK2A	SH3RF1	1
DIPK2A	EPHA2	1
DIPK2A	GSK3B	1
DIPK2A	CDKN1A	1
DIPK2A	VIM	1
DIPK2A	CTNNB1	1
DIPK2A	NOS1	1
DIPK2A	FOXO1	1
GLP1R	BAD	1
GLP1R	FOXO1	1
GLP1R	CTNNB1	1
GLP1R	TH	1
GZMB	MCL1	1
GZMB	HAX1	1
GZMB	UBE4B	1
GZMB	CASP8	1
GZMB	KLRK1	1
GZMB	TALDO1	1
GZMB	CASP3	1
GZMB	CASP10	1
GZMB	CASP9	1
GZMB	ECM1	1
GZMB	BID	1
GZMB	CASP7	1
GZMB	VWF	1
GZMB	BAD	1
GZMB	TUBA4B	1
GZMB	DFFA	1
GZMB	RAB3A	1
IL3	MCL1	1
IL3	GATA2	1
IL3	STAT5A	1
IL3	PAK1	1
IL3	SHC1	1
IL3	ICAM1	1
IL3	SOS1	1
IL3	EPO	1
IL3	GRB2	1
IL3	LTK	1
IL3	IL2	1
IL3	CSF2	1
IL3	MPO	1
IL3	PIK3CA	1
IL3	PRKACA	1
IL3	PRKACB	1
IL3	PIK3R1	1
IL3	CSF1	1
IL3	NCKAP1L	1
IL3	PRKACG	1
IL3	DDAH2	1
IL3	PLAU	1
IL3	BAD	1
IL3	PIM1	1
IL3	SELE	1
IL3	IL4	1
IL3	BCL2	1
IL3	HDC	1
LPA	BAD	1
LPA	PTK2	1
LPA	CEBPB	1
LPA	NTRK1	1
LPA	PPP1R12A	1
LPA	EGFR	1
LPA	CTNNB1	1
LPA	IFNAR1	1
LPA	EIF2S1	1
MCL1	BAD	1
MCL1	COX5B	1
MCL1	BBC3	1
MCL1	BCL2L11	1
MCL1	BOK	1
MCL1	BAK1	1
MCL1	BCL2	1
MCL1	BAX	1
MCL1	BECN1	1
MCL1	EIF2S1	1
MCL1	CHEK1	1
PTGER4	BAD	1
PTGER4	FYN	1
PTGER4	GNAS	1
PTGER4	GNAL	1
PTGER4	CTNNB1	1
PTGER4	GNAI1	1
TFRC	BAD	1
TFRC	IGFBP3	1
TFRC	SLC48A1	1
TFRC	INHBA	1
TFRC	STK11	1
TFRC	RPTOR	1
TFRC	NFKBIA	1
TFRC	GSK3B	1
TFRC	ESR1	1
TFRC	ETV1	1
TFRC	MITF	1
TFRC	EIF4B	1
TFRC	YBX1	1
TFRC	SLC9A1	1
TFRC	GSK3A	1
TFRC	CHEK1	1
TFRC	TF	1
TFRC	RPS6	1
TNFSF12	BAD	1
TNFSF12	CCL2	1
TNFSF12	MAP3K14	1
TNFSF12	STAT3	1
TNFSF12	MAPK8	1
TNFSF12	BIRC2	1
TNFSF12	VCAM1	1
TNFSF12	CCL5	1
TNFSF12	TNFRSF1A	1
TNFSF12	TRAF2	1
TNFSF12	ICAM1	1
WNT1	MAP3K7	1
WNT1	PAX8	1
WNT1	HNF1A	1
WNT1	CTNNB1	1
WNT1	DLX5	1
WNT1	TAB1	1
WNT1	ITGB4	1
WNT1	SMAD4	1
WNT1	CTBP1	1
WNT1	CREBBP	1
WNT1	DVL1	1
WNT1	HES1	1
WNT1	MACF1	1
WNT1	FZD6	1
WNT1	TLE1	1
WNT1	GBX2	1
WNT1	PAX2	1
WNT1	TCF3	1
WNT1	TLE5	1
WNT1	BAD	1
WNT1	TAB2	1
WNT1	JAG1	1
WNT1	NOTCH1	1
WNT1	TCF4	1
WNT1	SOX9	1
WNT1	FOXI2	1
WNT1	LEF1	1
ERN1	EMSY	1
ERN1	BAK1	1
ERN1	MAPK8	1
ERN1	PSEN1	1
ERN1	HSP90AA1	1
ERN1	VEGFA	1
ERN1	RELA	1
ERN1	POU5F1	1
ERN1	XBP1	1
ERN1	HSPA5	1
ERN1	NOS3	1
ERN1	JUN	1
ERN1	MAP3K5	1
ERN1	BAX	1
ERN1	COPS5	1
ERN1	FOS	1
ERN1	TRAF2	1
ERN1	CDKN1A	1
ERN1	TAOK3	1
ERN1	BCL2	1
PTPN5	FYN	1
PTPN5	MAPK13	1
PTPN5	HAT1	1
PTPN5	BAK1	1
PTPN5	MAPK8	1
PTPN5	MAPK9	1
PTPN5	MAPK14	1
PTPN5	MAPK3	1
PTPN5	MOB1A	1
PTPN5	MAPK1	1
PTPN5	MAPK12	1
PTPN5	MAPK11	1
PTPN5	MAPK10	1
VRK2	DTNBP1	1
VRK2	USP25	1
VRK2	COIL	1
VRK2	NFATC2	1
VRK2	TP53	1
VRK2	BANF1	1
BCL2L10	BAX	1
CCN4	MAP3K5	1
CCN4	TSC2	1
CCN4	BAX	1
CRYAB	CASP3	1
CRYAB	BAX	1
CRYAB	BCL2L1	1
CTSK	ITGAL	1
CTSK	SPARC	1
CTSK	BAX	1
CTSK	BID	1
PRNP	HMOX1	1
PRNP	CASP3	1
PRNP	PLAT	1
PRNP	NCAM1	1
PRNP	STIP1	1
PRNP	BAX	1
PRNP	NFKB1	1
SMPD1	COX5B	1
SMPD1	MAP3K1	1
SMPD1	BAX	1
SMPD1	MMP1	1
TMBIM6	BAX	1
CXCR4	ERBB2	1
CXCR4	PIK3R2	1
CXCR4	STAT2	1
CXCR4	STAT5A	1
CXCR4	GNAI2	1
CXCR4	CD74	1
CXCR4	PIK3R5	1
CXCR4	RAC1	1
CXCR4	PIK3R3	1
CXCR4	PLCG1	1
CXCR4	GNA13	1
CXCR4	FUT1	1
CXCR4	LCK	1
CXCR4	HCLS1	1
CXCR4	PIK3CA	1
CXCR4	GNGT1	1
CXCR4	GNA12	1
CXCR4	PIK3R1	1
CXCR4	PIK3CD	1
CXCR4	JAK3	1
CXCR4	CCL20	1
CXCR4	CDC42	1
CXCR4	GNA11	1
CXCR4	RAP2B	1
CXCR4	SELL	1
CXCR4	PTK2	1
CXCR4	PIK3CG	1
CXCR4	PIK3CB	1
CXCR4	GNAQ	1
CXCR4	GNAO1	1
CXCR4	STAT1	1
CXCR4	GNB1	1
CXCR4	GNAI1	1
