Ligand	Receptor	Score
PTPN1	EIF2AK3	1
PTPN1	PDGFRB	1
PTPN1	CTNNA1	1
PTPN1	LAT	1
PTPN1	CTTN	1
PTPN1	NFKBIA	1
PTPN1	PTK2	1
PTPN1	GSK3B	1
PTPN1	IRS2	1
PTPN1	TRPV6	1
PTPN1	LEP	1
PTPN1	EGFR	1
PTPN1	LEPR	1
PTPN1	IRS1	1
PTPN1	IRS4	1
PTPN1	GHR	1
PTPN1	PDGFD	1
PTPN1	JAK2	1
PTPN1	PTPN11	1
PTPN1	CAPN1	1
PTPN1	EGF	1
PTPN1	AKT3	1
PTPN1	RAF1	1
PTPN1	BCAR1	1
PTPN1	CAV1	1
PTPN1	HGF	1
PTPN1	STAT3	1
PTPN1	PRDX6	1
PTPN1	PPP2R2A	1
PTPN1	IL4	1
PTPN1	DOK1	1
PTPN1	STAT6	1
PTPN1	CTNND1	1
PTPN1	INSR	1
PTPN1	IGF1R	1
PTPN1	TLN1	1
PTPN1	TYK2	1
PTPN2	SLTM	1
PTPN2	STAT5A	1
PTPN2	CSF1R	1
PTPN2	GJA1	1
PTPN2	GAB1	1
PTPN2	SHC1	1
PTPN2	FKBP4	1
PTPN2	ITGA5	1
PTPN2	SOS1	1
PTPN2	INS	1
PTPN2	IL6	1
PTPN2	GRB2	1
PTPN2	VEGFA	1
PTPN2	SRC	1
PTPN2	WASL	1
PTPN2	CSF1	1
PTPN2	JAK3	1
PTPN2	PDGFRB	1
PTPN2	JAK1	1
PTPN2	EGFR	1
PTPN2	STAT1	1
PTPN2	KDR	1
PTPN2	GHR	1
PTPN2	PDGFD	1
PTPN2	EGF	1
PTPN2	FYN	1
PTPN2	BCL2L11	1
PTPN2	CAV1	1
PTPN2	STAT3	1
PTPN2	HGF	1
PTPN2	STAT6	1
PTPN2	INSR	1
PTPN2	PDGFB	1
PTPN5	FYN	1
PTPN5	MAPK13	1
PTPN5	HAT1	1
PTPN5	BAK1	1
PTPN5	MAPK8	1
PTPN5	MAPK9	1
PTPN5	MAPK14	1
PTPN5	MAPK3	1
PTPN5	MOB1A	1
PTPN5	MAPK1	1
PTPN5	MAPK12	1
PTPN5	MAPK11	1
PTPN5	MAPK10	1
PTPRA	FYN	1
PTPRA	LYN	1
PTPRA	BCAR1	1
PTPRA	SRC	1
PTPRA	HCN2	1
PTPRA	PRKCA	1
PTPRA	KCNB1	1
PTPRA	EGFR	1
PTPRA	LCK	1
PTPRA	INS	1
PTPRA	GRB2	1
PTPRA	INSR	1
PTPRB	PTN	1
PTPRB	MDK	1
PTPRB	SLTM	1
PTPRB	ALK	1
PTPRB	MAPK3	1
PTPRB	MAPK1	1
PTPRB	CTNNB1	1
PTPRB	KDR	1
PTPRB	GHR	1
PTPRB	TEK	1
PTPRB	INSR	1
PTPRC	CD22	4
PTPRC	MRC1	4
PTPRC	FYN	1
PTPRC	LYN	1
PTPRC	JAK1	1
PTPRC	CD4	1
PTPRC	CD79A	1
PTPRC	TYK2	1
PTPRC	BCR	1
PTPRC	SLK	1
PTPRC	HCK	1
PTPRC	IL4	1
PTPRC	JAK3	1
PTPRC	SKAP1	1
PTPRC	LCK	1
PTPRC	CD247	1
PTPRC	JAK2	1
PTPRC	CD79B	1
PTPRD	STAT3	1
PTPRE	FYN	1
PTPRE	IL6ST	1
PTPRE	JAK1	1
PTPRE	SRC	1
PTPRE	MAPK3	1
PTPRE	KCNB1	1
PTPRE	IL6R	1
PTPRE	LMO4	1
PTPRE	MAPK1	1
PTPRE	YES1	1
PTPRE	INSR	1
PTPRE	IL6	1
PTPRE	TYK2	1
PTPRF	FYN	1
PTPRF	DAPK1	1
PTPRF	SLTM	1
PTPRF	BCAR1	1
PTPRF	CDH1	1
PTPRF	LRRC4B	1
PTPRF	IRS2	1
PTPRF	MAPK3	1
PTPRF	PLCG1	1
PTPRF	AKT1	1
PTPRF	CTNNB1	1
PTPRF	LCK	1
PTPRF	LTK	1
PTPRF	IRS1	1
PTPRF	INSR	1
PTPRF	IGF1R	1
PTPRF	RET	1
PTPRF	IRS4	1
PTPRG	ERBB2	1
PTPRG	STAT2	1
PTPRG	SLTM	1
PTPRG	STAT5A	1
PTPRG	PDGFRA	1
PTPRG	BLNK	1
PTPRG	DAB1	1
PTPRG	ZAP70	1
PTPRG	SHC1	1
PTPRG	KIT	1
PTPRG	INSR	1
PTPRG	DOK2	1
PTPRG	ABL1	1
PTPRG	SRC	1
PTPRG	VCL	1
PTPRG	LIMK1	1
PTPRG	ITGB1	1
PTPRG	BTK	1
PTPRG	PRKCD	1
PTPRG	PDGFRB	1
PTPRG	CTTN	1
PTPRG	PTK2	1
PTPRG	CDK2	1
PTPRG	EGFR	1
PTPRG	STAT1	1
PTPRG	KDR	1
PTPRG	PXN	1
PTPRG	BMX	1
PTPRG	GRIN2B	1
PTPRG	STAT3	1
PTPRG	JAK2	1
PTPRH	BCAR1	1
PTPRH	SRC	1
PTPRH	PTK2	1
PTPRH	DOK1	1
PTPRH	LCK	1
PTPRH	INSR	1
PTPRJ	SLTM	1
PTPRJ	PLCG1	1
PTPRJ	MAPK1	1
PTPRJ	LCK	1
PTPRJ	VEGFA	1
PTPRJ	SRC	1
PTPRJ	PIK3R1	1
PTPRJ	RET	1
PTPRJ	PDGFRB	1
PTPRJ	LAT	1
PTPRJ	LYN	1
PTPRJ	TJP1	1
PTPRJ	SDC2	1
PTPRJ	OCLN	1
PTPRJ	MAPK3	1
PTPRJ	EGFR	1
PTPRJ	KDR	1
PTPRJ	FYN	1
PTPRJ	HGF	1
PTPRJ	CDH5	1
PTPRJ	FLT1	1
PTPRJ	CTNND1	1
PTPRJ	CBL	1
PTPRJ	INSR	1
PTPRK	PTPRK	1
PTPRK	EGFR	1
PTPRK	CTNNB1	1
PTPRK	ZNRF3	1
PTPRM	PTPRM	2
PTPRM	PIP5K1C	1
PTPRM	CTNNB1	1
PTPRM	CDH1	1
PTPRM	CTNND1	1
PTPRO	NTRK3	1
PTPRO	EPHA4	1
PTPRO	PXN	1
PTPRO	EPHB2	1
PTPRR	MAPK13	1
PTPRR	HAT1	1
PTPRR	STAT3	1
PTPRR	MAPK8	1
PTPRR	MAPK9	1
PTPRR	MAPK14	1
PTPRR	MAPK3	1
PTPRR	HCK	1
PTPRR	MAPK1	1
PTPRR	MAPK12	1
PTPRR	MAPK7	1
PTPRR	KAT7	1
PTPRR	MAPK11	1
PTPRR	PXN	1
PTPRR	MAPK10	1
PTPRS	NTRK1	1
PTPRS	NTRK3	1
PTPRS	EGFR	1
PTPRS	NTRK2	1
PTPRT	STAT3	1
PTPRT	PXN	1
PTPRT	CDH1	1
PTPRT	CTNND1	1
PTPRU	JAK1	1
PTPRU	EGFR	1
PTPRU	CTNNB1	1
PTPRU	STAT1	1
PTPRU	TYK2	1
PTPRZ1	PTN	2
PTPRZ1	MDK	1
PTPRZ1	L1CAM	2
PTPRZ1	NCAM1	2
PTPRZ1	ALK	1
PTPRZ1	ARHGAP35	1
PTPRZ1	NTRK1	1
PTPRZ1	ADD2	1
PTPRZ1	LGALS1	1
PTTG1IP	SLC5A5	1
PVR	PVRL3	1
PVR	TIGIT	5
PVR	CD226	6
PVR	TACT	1
PVR	CD96	4
PVR	NECTIN3	3
PVR	PVRIG	2
PVR	SRC	1
QRFPR	QRFP	1
RAB3GAP2	SNAP25	1
RAB3GAP2	STX1A	1
RAB3GAP2	VAMP2	1
RABAC1	CTNNB1	1
RAET1E	KLRK1	7
RAET1E	HCST_KLRK1	1
RAET1G	KLRK1	4
RAET1G	HCST_KLRK1	1
RAET1L	KLRK1	4
RAET1L	HCST_KLRK1	1
RANBP17	TCF3	1
RASGEF1B	NRAS	1
RASGEF1B	KRAS	1
RASGEF1B	HRAS	1
RBL1	E2F1	1
RBL1	MYBL2	1
RBL1	E2F4	1
RBL1	CDK1	1
RBL1	CCNE1	1
RBL1	MXI1	1
RBL1	DHFR	1
RBL1	BRCA1	1
RBL1	MDM2	1
RBL1	CDC25A	1
RBL1	MYC	1
RECK	MMP9	1
RECK	MMP2	1
RECK	MMP14	1
RECK	TIMP2	1
RECK	PITRM1	1
REEP5	TP53	1
RET	AKAP5	1
RET	MAPK15	1
RET	CBFA2T3	1
RET	NRTN	1
RET	TCIM	1
RET	CDH1	1
RET	CREB1	1
RET	MAPK8	1
RET	HNRNPK	1
RET	MAPK14	1
RET	PLCG1	1
RET	SUMO4	1
RET	SHC3	1
RET	AKT1	1
RET	AKT2	1
RET	CTNNB1	1
RET	GAB1	1
RET	MAPK1	1
RET	PRKAR2A	1
RET	SHC1	1
RET	ESR1	1
RET	GRB2	1
RET	DOK2	1
RET	GFRA1	1
RET	CRK	1
RET	GRB7	1
RET	PDPK1	1
RET	SRC	1
RET	ITGB4	1
RET	PIK3CA	1
RET	PIK3R1	1
RET	HRAS	1
RET	SPP1	1
RET	TRIP10	1
RET	GDNF	1
RET	GRAPL	1
RET	DOK3	1
RET	CTTN	1
RET	DOK4	1
RET	PDK1	1
RET	PRKDC	1
RET	ATF4	1
RET	PTK2	1
RET	RAP1A	1
RET	DOK5	1
RET	MAPK9	1
RET	FRS2	1
RET	DOK6	1
RET	MAPK3	1
RET	PTPN11	1
RET	STAT1	1
RET	PXN	1
RET	AFAP1L2	1
RET	ETS1	1
RET	AKT3	1
RET	GRB10	1
RET	BCAR1	1
RET	STAT3	1
RET	DOK1	1
RET	CTNND1	1
RET	CBL	1
RET	CBLB	1
RET	PDLIM7	1
RGMB	HJV	4
RGMB	BMPR1B	7
RGMB	NEO1	8
RGMB	BMPR2	7
RGMB	HFE2	3
RGMB	MAP3K7	1
RGMB	SMAD9	1
RGMB	TAB2	1
RGMB	SMAD5	1
RGMB	TAB1	1
RGS9BP	PDE6B	1
RGS9BP	PDE6H	1
RGS9BP	PDE6G	1
RGS9BP	PDE6A	1
RGS9BP	GNAT1	1
RGS9BP	GNAT2	1
RGS9BP	PDE6C	1
RHAG	ICAM4	1
RHO	RP1	1
RHO	GNAT1	1
RHO	GTPBP1	1
RNF128	IL4	1
RNF128	IL2	1
RNF24	TRPC4	1
RNF24	TRPC6	1
RNF24	TRPC3	1
RNF43	FZD2	1
ROBO1	ROBO1	1
ROBO1	SLIT2	1
ROBO1	CCND3	1
ROBO1	NCAM1	1
ROBO1	ATF2	1
ROBO1	CDC25C	1
ROBO1	CDH2	1
ROBO1	SRGAP2	1
ROBO1	CDC25B	1
ROBO1	CCND2	1
ROBO2	ROBO2	1
ROBO2	CCND3	1
ROBO2	ATF2	1
ROBO2	CDC25C	1
ROBO2	CDC25B	1
ROBO2	CCND2	1
ROBO3	CCND3	1
ROBO3	ATF2	1
ROBO3	CDC25C	1
ROBO3	CDC25B	1
ROBO3	ROBO1	1
ROBO3	CCND2	1
ROR1	ERBB3	1
ROR1	FZD7	1
ROR1	FZD10	1
ROR1	SRC	1
ROR1	PTK2	1
ROR1	ITGB4	1
ROR1	GRB2	1
ROR1	FZD2	1
ROR1	FZD3	1
ROR1	FZD4	1
ROR1	FZD1	1
ROR1	FZD8	1
ROR1	FZD5	1
ROR1	FZD9	1
ROR1	FZD6	1
ROR2	FZD10	1
ROR2	BMPR1B	1
ROR2	MAPK8	1
ROR2	RAC1	1
ROR2	FZD8	1
ROR2	DVL2	1
ROR2	GRB2	1
ROR2	FZD7	1
ROR2	ITGB4	1
ROR2	FZD1	1
ROR2	DVL1	1
ROR2	FZD9	1
ROR2	FZD6	1
ROR2	MAGED1	1
ROR2	PTK2	1
ROR2	GRK2	1
ROR2	FZD2	1
ROR2	FZD3	1
ROR2	MAPK9	1
ROR2	DVL3	1
ROR2	MAPK10	1
ROR2	FZD4	1
ROR2	WNT5A	1
ROR2	FZD5	1
ROR2	FLNA	1
ROS1	PLCG1	1
ROS1	HAMP	1
ROS1	FOXO3	1
ROS1	TRIM28	1
ROS1	GRB2	1
ROS1	PARP1	1
ROS1	ITGB4	1
ROS1	ADGRL1	1
ROS1	SQSTM1	1
ROS1	VASP	1
ROS1	PTPN6	1
ROS1	CDK1	1
ROS1	RELA	1
ROS1	ABL2	1
ROS1	PTK2	1
ROS1	GRIA2	1
ROS1	MAP3K5	1
ROS1	TP53	1
ROS1	PRKD1	1
ROS1	PTPN11	1
ROS1	VAV3	1
ROS1	EIF4EBP1	1
ROS1	PRKD2	1
ROS1	CFLAR	1
ROS1	CDH5	1
RPAP2	POLR2A	1
RPGR	RAB8A	1
RPN1	OPRM1	1
RPS6KA3	LIPE	1
RPS6KA3	CCT2	1
RPS6KA3	PCLO	1
RPS6KA3	ATN1	1
RPS6KA3	PNN	1
RPS6KA3	MAPK1	1
RPS6KA3	CASKIN1	1
RPS6KA3	RAP1B	1
RPS6KA3	SMARCC1	1
RPS6KA3	LCP1	1
RPS6KA3	GPHN	1
RPS6KA3	ATXN7	1
RPS6KA3	MDM2	1
RPS6KA3	SYNRG	1
RPS6KA3	ITPR1	1
RPS6KA3	PTH2R	1
RPS6KA3	PLEC	1
RPS6KA3	BRAF	1
RPS6KA3	PDCD4	1
RPS6KA3	IL1A	1
RPS6KA3	TRIP12	1
RPS6KA3	SPTBN1	1
RPS6KA3	FGFR1	1
RPS6KA3	ZBTB21	1
RPS6KA3	RPS6KA2	1
RPS6KA3	FLNA	1
RPS6KA3	ACO1	1
RPS6KA3	KCNH2	1
RPS6KA3	CHRND	1
RPS6KA3	EMSY	1
RPS6KA3	HMGN1	1
RPS6KA3	PUM2	1
RPS6KA3	FOXO1	1
RPS6KA3	TBX21	1
RPS6KA3	S1PR1	1
RPS6KA3	RELA	1
RPS6KA3	MACF1	1
RPS6KA3	ATF4	1
RPS6KA3	TOP2B	1
RPS6KA3	CASP9	1
RPS6KA3	MATR3	1
RPS6KA3	ZFP36	1
RPS6KA3	MAP3K5	1
RPS6KA3	PRKD1	1
RPS6KA3	TSC2	1
RPS6KA3	CRYBA2	1
RPS6KA3	IFNAR2	1
RPS6KA3	HDAC4	1
RPS6KA3	RPS6KA4	1
RPS6KA3	EIF2S1	1
RPS6KA3	EIF2AK2	1
RPS6KA3	MAP1S	1
RPS6KA3	SMAD2	1
RPS6KA3	ARFGEF2	1
RPS6KA3	RIN1	1
RPS6KA3	KIF23	1
RPS6KA3	CD44	1
RPS6KA3	DLGAP2	1
RPS6KA3	BCAS1	1
RPS6KA3	SHANK1	1
RPS6KA3	BRD3	1
RPS6KA3	CFTR	1
RPS6KA3	SASH1	1
RPS6KA3	PHKB	1
RPS6KA3	XPO1	1
RPS6KA3	IRS2	1
RPS6KA3	HMGN2	1
RPS6KA3	PPP1R14A	1
RPS6KA3	GMFB	1
RPS6KA3	RPS6KA5	1
RPS6KA3	RIMS2	1
RPS6KA3	YWHAZ	1
RPS6KA3	H2BC3	1
RPS6KA3	DNAJC5	1
RPS6KA3	SCN4A	1
RPS6KA3	ABCA1	1
RPS6KA3	CACNA1S	1
RPS6KA3	HIRIP3	1
RPS6KA3	MARK1	1
RPS6KA3	SPAG9	1
RPS6KA3	AQP2	1
RPS6KA3	RBM15	1
RPS6KA3	TPX2	1
RPS6KA3	FNBP4	1
RPS6KA3	EIF4B	1
RPS6KA3	LMNA	1
RPS6KA3	H2BC14	1
RPS6KA3	RBL2	1
RPS6KA3	PDE4B	1
RPS6KA3	PFKM	1
RPS6KA3	MOCOS	1
RPS6KA3	ADD3	1
RPS6KA3	BCLAF1	1
RPS6KA3	MITF	1
RPS6KA3	PTPN7	1
RPS6KA3	WT1	1
RPS6KA3	ABCB1	1
RPS6KA3	PDC	1
RPS6KA3	YWHAB	1
RPS6KA3	SLC24A2	1
RPS6KA3	ARHGAP12	1
RPS6KA3	CIT	1
RPS6KA3	SF1	1
RPS6KA3	PRKAB1	1
RPS6KA3	RRAD	1
RPS6KA3	TMEM230	1
RPS6KA3	PDE1B	1
RPS6KA3	ARHGEF12	1
RPS6KA3	ARFGEF3	1
RPS6KA3	CDK16	1
RPS6KA3	RBM7	1
RPS6KA3	ETV1	1
RPS6KA3	TP53	1
RPS6KA3	GYS1	1
RPS6KA3	E2F1	1
RPS6KA3	PKP4	1
RPS6KA3	AURKA	1
RPS6KA3	GABRG2	1
RPS6KA3	RSF1	1
RPS6KA3	SMAD3	1
RPS6KA3	SRSF10	1
RPS6KA3	SEC24B	1
RPS6KA3	DYNC1I1	1
RPS6KA3	GABRB1	1
RPS6KA3	ITSN1	1
RPS6KA3	SORBS1	1
RPS6KA3	RRN3	1
RPS6KA3	ACLY	1
RPS6KA3	MEF2C	1
RPS6KA3	SRSF2	1
RPS6KA3	CHRNG	1
RPS6KA3	EIF2B5	1
RPS6KA3	TCF20	1
RPS6KA3	DEPTOR	1
RPS6KA3	MYL9	1
RPS6KA3	HDAC7	1
RPS6KA3	HSF1	1
RPS6KA3	EPB41L1	1
RPS6KA3	USP8	1
RPS6KA3	MEF2D	1
RPS6KA3	HTR2C	1
RPS6KA3	PRKCQ	1
RPS6KA3	PIN1	1
RPS6KA3	THRAP3	1
RPS6KA3	CNP	1
RPS6KA3	MAP1A	1
RPS6KA3	PDS5B	1
RPS6KA3	TAF2	1
RPS6KA3	H2AX	1
RPS6KA3	CDK13	1
RPS6KA3	GTF3C1	1
RPS6KA3	DLGAP4	1
RPS6KA3	MAP2	1
RPS6KA3	RYR1	1
RPS6KA3	SRF	1
RPS6KA3	CASP8	1
RPS6KA3	CAMK2G	1
RPS6KA3	FOXN2	1
RPS6KA3	RYR2	1
RPS6KA3	PAH	1
RPS6KA3	TRA2B	1
RPS6KA3	H1-3	1
RPS6KA3	COBL	1
RPS6KA3	MAP4K1	1
RPS6KA3	CPEB1	1
RPS6KA3	ADAM17	1
RPS6KA3	PPP2R1A	1
RPS6KA3	KIF1C	1
RPS6KA3	RAF1	1
RPS6KA3	BPTF	1
RPS6KA3	LASP1	1
RPS6KA3	ZNF106	1
RPS6KA3	FOXO3	1
RPS6KA3	PAK2	1
RPS6KA3	NOLC1	1
RPS6KA3	ADD1	1
RPS6KA3	PPP1R9B	1
RPS6KA3	CTDP1	1
RPS6KA3	CDKN1B	1
RPS6KA3	PLD1	1
RPS6KA3	MXD1	1
RPS6KA3	TRAF6	1
RPS6KA3	SKIC2	1
RPS6KA3	NES	1
RPS6KA3	TH	1
RPS6KA3	ITGA4	1
RPS6KA3	SDC2	1
RPS6KA3	MAPT	1
RPS6KA3	IRS1	1
RPS6KA3	KCNK3	1
RPS6KA3	CTNND2	1
RPS6KA3	OPRM1	1
RPS6KA3	AR	1
RPS6KA3	SRSF7	1
RPS6KA3	RPTOR	1
RPS6KA3	PTGER4	1
RPS6KA3	CAMK1D	1
RPS6KA3	EVL	1
RPS6KA3	SRC	1
RPS6KA3	CREBBP	1
RPS6KA3	HES1	1
RPS6KA3	PPP1R1A	1
RPS6KA3	NFATC4	1
RPS6KA3	SMARCC2	1
RPS6KA3	CCND1	1
RPS6KA3	KRT18	1
RPS6KA3	STAT3	1
RPS6KA3	VIM	1
RPS6KA3	HTR2A	1
RPS6KA3	SHANK2	1
RPS6KA3	PLCB3	1
RPS6KA3	SYN1	1
RPS6KA3	PPP3CA	1
RPS6KA3	TJP2	1
RPS6KA3	EPB42	1
RPS6KA3	ATP2A2	1
RPS6KA3	PKLR	1
RPS6KA3	MAP3K11	1
RPS6KA3	ADRA1B	1
RPS6KA3	YWHAH	1
RPS6KA3	RPS6KA1	1
RPS6KA3	TPH1	1
RPS6KA3	WIPF1	1
RPS6KA3	PNISR	1
RPS6KA3	ITPRID2	1
RPS6KA3	MAP2K1	1
RPS6KA3	CDKN1A	1
RPS6KA3	WARS1	1
RPS6KA3	CDC25B	1
RPS6KA3	SLC9A3	1
RPS6KA3	MYL12A	1
RPS6KA3	DCX	1
RPS6KA3	PRDM2	1
RPS6KA3	VTN	1
RPS6KA3	H3C3	1
RPS6KA3	ADRB2	1
RPS6KA3	CARHSP1	1
RPS6KA3	ATF1	1
RPS6KA3	PPP1R3A	1
RPS6KA3	LATS1	1
RPS6KA3	ESR1	1
RPS6KA3	PTPN12	1
RPS6KA3	SCN2A	1
RPS6KA3	DDX23	1
RPS6KA3	FGF2	1
RPS6KA3	PRKAR1B	1
RPS6KA3	KLC2	1
RPS6KA3	ATXN1	1
RPS6KA3	EIF5B	1
RPS6KA3	EPN2	1
RPS6KA3	MAPK3	1
RPS6KA3	GABRB2	1
RPS6KA3	IFI16	1
RPS6KA3	BUB1	1
RPS6KA3	HAND1	1
RPS6KA3	DCLK1	1
RPS6KA3	RPS6	1
RPS6KA3	REL	1
RPS6KA3	SPTBN4	1
RPS6KA3	SNPH	1
RPS6KA3	DAB1	1
RPS6KA3	MYLK	1
RPS6KA3	SRRM2	1
RPS6KA3	IRF2BPL	1
RPS6KA3	SASH3	1
RPS6KA3	TNNI3	1
RPS6KA3	HNF4A	1
RPS6KA3	TCAP	1
RPS6KA3	CAMKK2	1
RPS6KA3	RPA2	1
RPS6KA3	EBAG9	1
RPS6KA3	CIC	1
RPS6KA3	GSK3B	1
RPS6KA3	MAP3K8	1
RPS6KA3	CDC25A	1
RPS6KA3	TBC1D4	1
RPS6KA3	GRIN2B	1
RPS6KA3	DMTN	1
RPS6KA3	JPH3	1
RPS6KA3	TERT	1
RPS6KA3	FOXO4	1
RPS6KA3	AANAT	1
RPS6KA3	DLGAP1	1
RPS6KA3	ARHGEF2	1
RPS6KA3	CREB1	1
RPS6KA3	PRKAR2B	1
RPS6KA3	MAP3K3	1
RPS6KA3	TRRAP	1
RPS6KA3	CLASRP	1
RPS6KA3	SLC9A1	1
RPS6KA3	TRIM28	1
RPS6KA3	NELFE	1
RPS6KA3	CYP2F1	1
RPS6KA3	GATA4	1
RPS6KA3	RANBP3	1
RPS6KA3	VASP	1
RPS6KA3	LMO7	1
RPS6KA3	CFL2	1
RPS6KA3	PSMA5	1
RPS6KA3	TNKS1BP1	1
RPS6KA3	NFKBIA	1
RPS6KA3	EPB41L2	1
RPS6KA3	FOS	1
RPS6KA3	BAD	1
RPS6KA3	SRRM1	1
RPS6KA3	MTOR	1
RPS6KA3	FBP1	1
RPS6KA3	NCF1	1
RPS6KA3	CRYAA	1
RPS6KA3	ANK2	1
RPS6KA3	DAPK1	1
RPS6KA3	TINF2	1
RPS6KA3	NHERF1	1
RPS6KA3	RAP1GAP	1
RPS6KA3	LCP2	1
RPS6KA3	ABLIM1	1
RPS6KA3	SAP30	1
RPS6KA3	YBX1	1
RPS6KA3	DLG4	1
RPS6KA3	GSK3A	1
RPS6KA3	ELK1	1
RPS6KA3	UBN1	1
RPS6KA3	SSTR3	1
RPS6KA3	NEDD4	1
RPS6KA3	NFATC2	1
RPS6KA3	H3-4	1
RPS6KA3	HSPB1	1
RPS6KA3	CHEK1	1
RPS6KA3	PEA15	1
RPS6KA3	MAP1B	1
RPS6KA3	MAGI1	1
RPS6KA3	FNBP1	1
RPS6KA3	BSN	1
RPS6KA3	CEBPB	1
RPS6KA3	CACNA1C	1
RPS6KA3	GRIN2D	1
RPS6KA3	H3-3A	1
RPS6KA3	PRKAR2A	1
RPS6KA3	WWC1	1
RPS6KA3	KLK3	1
RPS6KA3	PDE3B	1
RPS6KA3	PRKAA1	1
RPS6KA3	PDPK1	1
RPS6KA3	MTA1	1
RPS6KA3	PPP1R8	1
RPS6KA3	FOXL2	1
RPS6KA3	NR4A1	1
RPS6KA3	GPRIN1	1
RPS6KA3	KIF2C	1
RPS6KA3	PPIG	1
RPS6KA3	CAPN1	1
RPS6KA3	LBR	1
RPS6KA3	NBN	1
RPS6KA3	UBA1	1
RPS6KA3	AHNAK	1
RPS6KA3	EEF2K	1
RPS6KA3	SLTM	1
RPS6KA3	CDC23	1
RPS6KA3	PHKA1	1
RPS6KA3	NR4A3	1
RPS6KA3	EPHA2	1
RPS6KA3	STMN1	1
RPS6KA3	CDK1	1
RPS6KA3	LRBA	1
RPS6KA3	PFKFB2	1
RPS6KA3	PKMYT1	1
RPS6KA3	NOS3	1
RPS6KA3	PRP4K	1
RPS6KA3	THRA	1
RPS6KA3	EXOC2	1
RPS6KA3	PLIN1	1
RPS6KA3	STK11	1
RPS6KA3	METTL1	1
RPS6KA3	INCENP	1
RPS6KA3	CTR9	1
RPTOR	HIF1A	1
RPTOR	EIF3L	1
RPTOR	RRN3	1
RPTOR	EIF3I	1
RPTOR	CYCS	1
RPTOR	CLIP1	1
RPTOR	EIF3F	1
RPTOR	EIF3K	1
RPTOR	EIF3M	1
RPTOR	ULK1	1
RPTOR	EIF3G	1
RPTOR	EIF3C	1
RPTOR	EIF3D	1
RPTOR	EIF3B	1
RPTOR	EIF3A	1
RPTOR	TSC2	1
RPTOR	IRS1	1
RPTOR	EIF4EBP1	1
RPTOR	EIF4E	1
RPTOR	RPS6KB1	1
RPTOR	EIF3H	1
RPTOR	MTOR	1
RPTOR	EIF3J	1
RPTOR	PPARGC1A	1
RPTOR	EIF3E	1
RRM2	CHEK1	1
RRM2	CHEK2	1
RRM2	NFKB1	1
RRM2	RPA2	1
RRM2B	TP53	1
RRM2B	RRM1	1
RTN3	BCL2	1
RTN3	CRELD1	1
RTN4	RTN4R	8
RTN4	TNFRSF19	8
RTN4	NGFR	7
RTN4	GJB2	7
RTN4	LINGO1	8
RTN4	RTN4RL1	8
RTN4	CNTNAP1	8
RTN4	S1PR2	3
RTN4R	RTN4	1
RXFP1	RLN2	1
RXFP1	RLN3	1
RXFP1	RLN1	1
RXFP2	RLN2	1
RXFP2	RLN3	1
RXFP2	INSL3	1
RXFP2	RLN1	1
RXFP3	RLN3	1
RXFP3	RLN2	1
RXFP4	RLN3	1
RXFP4	INSL5	1
RYK	FZD7	1
RYK	FZD10	1
RYK	WNT1	1
RYK	PTK2	1
RYK	ITGB4	1
RYK	GRB2	1
RYK	FZD2	1
RYK	FZD3	1
RYK	FZD4	1
RYK	FZD1	1
RYK	WNT3A	1
RYK	FZD8	1
RYK	DVL1	1
RYK	DVL3	1
RYK	FZD5	1
RYK	FZD9	1
RYK	DVL2	1
RYK	FZD6	1
S100A10	TRPV6	4
S100A10	CFTR	4
S100A10	HTR1B	1
S100A10	TRPV5	1
S100A10	PLA2G4A	1
S1PR1	ASAH2C	1
S1PR1	ASAH2B	1
S1PR1	ACER1	1
S1PR1	ACER2	1
S1PR1	ENPP2	1
S1PR1	ASAH2	1
S1PR1	ASAH1	1
S1PR1	ACER3	1
S1PR1	RAC1	1
S1PR1	PLCG1	1
S1PR1	GJA1	1
S1PR1	MAPK1	1
S1PR1	LCK	1
S1PR1	SHC1	1
S1PR1	SOS1	1
S1PR1	GRB2	1
S1PR1	PLCB2	1
S1PR1	ADCY1	1
S1PR1	SRC	1
S1PR1	PIK3CA	1
S1PR1	PIK3R1	1
S1PR1	RHOA	1
S1PR1	FGR	1
S1PR1	LYN	1
S1PR1	PIK3C2G	1
S1PR1	MAPK3	1
S1PR1	HCK	1
S1PR1	YES1	1
S1PR1	GNAO1	1
S1PR1	GNAI1	1
S1PR1	FYN	1
S1PR1	BLK	1
S1PR1	GNAI3	1
S1PR1	GNAZ	1
S1PR2	ASAH2C	1
S1PR2	ASAH2B	1
S1PR2	ACER1	1
S1PR2	ACER2	1
S1PR2	ENPP2	1
S1PR2	ASAH2	1
S1PR2	ASAH1	1
S1PR2	ACER3	1
S1PR2	GNA14	1
S1PR2	MAPK8	1
S1PR2	GNA12	1
S1PR2	GNAI3	1
S1PR2	MAPK14	1
S1PR2	MAPK3	1
S1PR2	GNA13	1
S1PR2	RHOA	1
S1PR2	GJA1	1
S1PR2	GNAQ	1
S1PR2	MAPK1	1
S1PR2	EZR	1
S1PR2	GNAO1	1
S1PR2	CCN2	1
S1PR2	GNAI1	1
S1PR2	GNAZ	1
S1PR3	ASAH2C	1
S1PR3	ASAH2B	1
S1PR3	ACER1	1
S1PR3	ACER2	1
S1PR3	ENPP2	1
